transaction_id,customer_id,product_id,quantity,transaction_date,status,amount
2496,11,110,3,2024-10-07,pending,
2497,428,103,7,2024-12-11,completed,
2498,364,157,2,2024-12-07,completed,
2499,869,146,4,2024-01-11,cancelled,
2500,326,55,1,2024-07-11,completed,
2501,567,118,9,2024-12-02,completed,
2502,414,109,5,2024-07-08,completed,
2503,764,18,2,2024-05-28,completed,
2504,286,33,7,2024-01-16,completed,
2505,553,135,1,2024-06-16,completed,
2506,36,103,3,2024-05-06,completed,
2507,27,31,9,2024-02-22,completed,
2508,,164,-1,2024-05-21,completed,
2509,603,18,3,2024-02-04,cancelled,
2510,127,194,6,2024-11-01,completed,
2511,182,60,6,2024-08-31,completed,
2512,595,131,8,2024-10-13,completed,178.45
2513,241,95,4,2024-10-01,completed,
2514,262,5,3,2024-11-27,completed,246.04
2515,875,43,7,2024-01-21,completed,271.5
2516,928,34,10,2024-03-16,completed,
2517,462,62,2,2024-05-30,completed,
2518,176,112,2,2024-03-26,completed,
2519,670,69,5,2024-04-01,completed,
2520,367,34,7,2024-05-01,completed,
2521,555,175,3,2024-12-14,completed,
2522,268,133,3,2024-12-13,completed,
2523,957,110,4,2024-12-25,completed,
2524,347,43,9,2024-09-15,completed,
2525,888,193,6,2024-02-13,completed,
2526,713,36,6,2024-12-19,completed,
2527,646,152,3,2024-09-04,completed,999.88
2528,56,114,9,2024-07-17,completed,482.11
2529,717,181,9,2024-02-12,completed,
2530,789,177,3,2024-03-10,completed,
2531,781,22,-1,2024-02-14,completed,709.07
2532,701,141,10,2024-09-16,completed,253.31
2533,770,147,2,2024-04-29,completed,
2534,,119,-1,2024-04-20,completed,
2535,165,8,9,2024-08-29,completed,
2536,377,111,9,2024-12-30,completed,
2537,738,117,2,2024-10-21,cancelled,
2538,937,121,10,2024-11-08,completed,
2539,547,118,3,2024-04-29,completed,
2540,757,130,9,2024-12-05,completed,
2541,778,67,4,2024-09-13,completed,
2542,999,82,8,2024-03-17,completed,
2543,514,17,10,2024-03-28,completed,
2544,546,132,8,2024-05-04,pending,
2545,334,29,10,2024-11-11,completed,665.31
2546,42,46,10,2024-05-14,completed,
2547,873,30,7,2024-07-23,completed,
2548,692,89,5,2024-09-21,completed,270.1
2549,596,180,9,2024-03-10,completed,
2550,243,129,3,2024-10-27,completed,
2551,306,71,3,2024-07-01,completed,
2552,243,56,3,2024-09-20,completed,
2553,823,125,4,2024-09-23,cancelled,
2554,473,133,1,2024-09-24,completed,
2555,969,7,4,2024-09-29,completed,
2556,392,6,7,2024-11-23,completed,
2557,787,16,2,2024-06-14,completed,
2558,395,67,2,2024-06-02,completed,
2559,221,98,3,2024-08-13,completed,
2560,459,61,5,2024-02-23,completed,
2561,666,200,5,2024-01-15,completed,
2562,404,70,4,2024-12-08,completed,
2563,620,190,2,2024-08-18,completed,52.93
2564,409,5,9,2024-08-08,completed,
2565,280,57,2,2024-10-22,completed,
2566,305,77,5,2024-01-16,completed,521.35
2567,474,114,9,2024-11-06,completed,
2568,744,135,4,2024-09-04,completed,187.3
2569,408,189,5,2024-03-09,completed,
2570,311,173,9,2024-02-02,completed,
2571,68,174,5,2024-09-02,completed,
2572,835,121,2,2024-10-25,completed,
2573,449,57,7,2024-11-22,completed,849.13
2574,916,184,5,2024-07-07,completed,
2575,100,124,3,2024-06-26,completed,
2576,202,70,2,2024-02-21,completed,
2577,720,181,5,2024-06-07,completed,
2578,463,68,6,2024-01-05,completed,
2579,694,66,7,2024-07-20,completed,125.33
2580,891,174,4,2024-11-13,completed,
2581,745,138,6,2024-02-08,completed,
2582,162,138,6,2024-10-06,completed,
2583,502,87,1,2024-05-09,completed,
2584,305,116,3,2024-10-09,completed,
2585,546,35,3,2024-01-26,completed,
2586,159,104,8,2024-08-30,completed,
2587,773,64,4,2024-05-01,completed,
2588,565,82,7,2024-08-07,completed,
2589,2,91,7,2024-02-08,completed,
2590,123,55,4,2024-08-26,completed,
2591,60,66,7,2024-09-02,completed,
2592,65,174,10,2024-06-09,completed,853.76
2593,390,29,7,2024-10-22,completed,
2594,806,199,7,2024-09-28,completed,
2595,280,173,3,2024-05-19,completed,197.58
2596,531,26,6,2024-02-25,completed,
2597,765,35,10,2024-10-08,completed,
2598,634,78,7,2024-01-25,completed,
2599,946,71,4,2024-05-26,completed,
2600,836,98,10,2024-06-07,completed,
2601,68,91,4,2024-05-05,completed,
2602,676,44,7,2024-03-24,completed,
2603,304,29,8,2024-10-03,completed,
2604,581,132,9,2024-06-12,completed,
2605,97,67,10,2024-10-11,completed,
2606,516,10,7,2024-09-13,cancelled,
2607,310,179,3,2024-01-08,completed,142.34
2608,363,17,6,2024-01-06,completed,
2609,830,172,5,2024-03-02,completed,790.55
2610,875,42,10,2024-01-29,completed,
2611,418,129,10,2024-03-24,completed,
2612,50,128,4,2024-01-08,completed,
2613,420,93,6,2024-05-11,completed,
2614,913,117,7,2024-06-23,completed,
2615,117,73,6,2024-05-28,pending,584.21
2616,918,156,9,2024-03-10,completed,
2617,910,52,6,2024-07-13,completed,
2618,605,33,3,2024-05-05,completed,
2619,545,1,6,2024-07-03,completed,
2620,252,63,1,2024-08-14,completed,
2621,193,59,10,2024-09-20,completed,968.69
2622,873,33,1,2024-01-09,completed,
2623,763,19,2,2024-08-13,completed,331.76
2624,373,196,3,2024-06-03,completed,
2625,685,109,2,2024-07-12,completed,474.03
2626,609,68,9,2024-12-15,completed,
2627,837,55,3,2024-02-17,completed,607.47
2628,596,82,10,2024-06-04,completed,
2629,335,171,3,2024-09-24,completed,410.35
2630,763,132,7,2024-02-06,completed,
2631,731,147,4,2024-05-08,completed,947.34
2632,573,26,8,2024-08-20,cancelled,
2633,28,76,8,2024-12-19,completed,
2634,454,20,7,2024-10-02,completed,
2635,711,115,8,2024-11-11,completed,
2636,215,182,1,2024-06-04,completed,
2637,672,132,-1,2024-08-22,completed,
2638,708,116,7,2024-02-28,completed,
2639,251,61,8,2024-01-27,completed,
2640,813,87,4,2024-02-24,pending,
2641,136,1,5,2024-07-30,completed,
2642,365,79,2,2024-03-26,completed,
2643,497,101,7,2024-06-25,completed,
2644,143,192,1,2024-01-29,completed,
2645,359,75,9,2024-03-14,completed,
2646,454,189,7,2024-07-19,completed,
2647,712,7,3,2024-08-08,completed,
2648,24,118,2,2024-10-05,completed,20.95
2649,352,150,10,2024-09-03,completed,
2650,10,170,6,2024-07-10,completed,225.93
2651,692,148,1,2024-12-23,completed,103.22
2652,60,91,5,2024-10-27,completed,
2653,339,40,9,2024-06-28,completed,
2654,421,181,3,2024-08-02,completed,
2655,,89,-1,2024-06-14,completed,
2656,129,175,8,2024-11-03,completed,115.42
2657,910,168,3,2024-08-14,completed,
2658,969,186,3,2024-07-01,completed,
2659,,2,5,2024-10-28,completed,
2660,165,162,8,2024-11-28,completed,452.55
2661,32,78,8,2024-02-21,completed,
2662,921,88,3,2024-02-17,completed,
2663,601,13,4,2024-07-13,completed,
2664,977,179,8,2024-07-30,completed,
2665,36,84,3,2024-07-19,completed,
2666,533,25,5,2024-10-10,completed,
2667,864,18,6,2024-09-08,completed,
2668,406,103,10,2024-07-26,completed,
2669,883,22,2,2024-08-09,completed,
2670,363,107,4,2024-09-30,completed,
2671,259,33,1,2024-12-13,completed,
2672,669,132,6,2024-09-03,completed,
2673,88,98,1,2024-02-16,completed,
2674,329,197,10,2024-01-22,completed,
2675,250,157,5,2024-08-14,completed,
2676,573,75,6,2024-05-26,completed,
2677,978,164,2,2024-05-15,completed,
2678,947,14,8,2024-07-04,completed,
2679,605,96,1,2024-07-28,completed,
2680,222,41,10,2024-12-08,completed,
2681,925,176,8,2024-03-29,completed,
2682,396,63,9,2024-07-24,completed,
2683,776,133,2,2024-12-12,completed,
2684,827,67,5,2024-09-02,completed,
2685,861,174,7,2024-10-25,completed,
2686,436,131,1,2024-02-16,completed,
2687,468,88,5,2024-01-25,completed,
2688,144,97,3,2024-08-18,completed,
2689,800,53,5,2024-10-08,completed,
2690,352,181,9,2024-10-01,completed,771.81
2691,865,96,7,2024-03-04,completed,
2692,112,189,4,2024-01-31,completed,
2693,511,39,9,2024-03-23,completed,
2694,404,74,7,2024-09-29,completed,
2695,993,193,10,2024-03-19,completed,703.35
2696,327,162,2,2024-06-28,completed,
2697,249,182,10,2024-09-23,completed,
2698,615,193,5,2024-10-14,completed,
2699,306,95,9,2024-04-15,completed,
2700,11,16,10,2024-05-16,completed,
2701,539,112,6,2024-04-27,completed,125.79
2702,748,95,9,2024-06-04,pending,
2703,492,190,9,2024-03-21,completed,
2704,486,197,4,2024-11-27,completed,225.2
2705,88,27,8,2024-04-06,completed,
2706,279,96,4,2024-06-20,completed,
2707,107,117,9,2024-05-17,completed,
2708,,110,5,2024-03-03,completed,
2709,658,22,2,2024-07-28,completed,
2710,86,65,9,2024-10-31,completed,
2711,36,195,2,2024-03-09,completed,
2712,88,190,4,2024-12-12,completed,749.74
2713,786,62,7,2024-08-19,completed,
2714,,31,7,2024-09-18,completed,
2715,,55,-1,2024-12-09,completed,
2716,547,178,1,2024-11-24,completed,
2717,96,31,2,2024-02-19,completed,739.28
2718,168,168,8,2024-10-05,completed,
2719,660,4,5,2024-10-16,completed,
2720,764,72,7,2024-09-29,completed,431.11
2721,39,32,10,2024-08-23,completed,
2722,197,161,1,2024-02-28,completed,
2723,472,70,5,2024-02-28,completed,
2724,185,150,10,2024-11-06,completed,
2725,190,58,6,2024-11-30,completed,
2726,20,59,6,2024-10-25,completed,
2727,750,191,9,2024-12-05,completed,
2728,926,12,5,2024-01-04,completed,
2729,139,161,7,2024-02-19,completed,
2730,795,167,1,2024-04-10,completed,
2731,705,51,3,2024-11-24,completed,939.7
2732,565,38,4,2024-05-01,completed,
2733,775,196,2,2024-02-08,completed,
2734,688,185,2,2024-06-10,completed,
2735,465,7,1,2024-01-18,completed,
2736,610,85,6,2024-07-21,completed,595.21
2737,243,108,7,2024-11-01,cancelled,
2738,840,130,2,2024-07-31,completed,
2739,140,38,10,2024-12-10,completed,
2740,714,86,6,2024-11-11,completed,
2741,582,21,5,2024-07-21,completed,
2742,298,106,3,2024-04-20,completed,419.26
2743,526,132,3,2024-06-26,completed,
2744,53,41,3,2024-10-11,completed,
2745,798,191,5,2024-11-29,completed,
2746,570,189,2,2024-07-12,completed,
2747,185,10,2,2024-09-28,completed,582.95
2748,645,199,9,2024-06-17,completed,
2749,815,7,7,2024-06-12,completed,
2750,870,113,5,2024-05-01,completed,
2751,891,84,7,2024-07-16,completed,
2752,206,53,7,2024-04-20,completed,
2753,483,64,2,2024-10-21,completed,
2754,660,103,2,2024-04-20,completed,
2755,371,50,5,2024-04-24,completed,916.16
2756,664,161,2,2024-04-13,completed,764.64
2757,816,162,1,2024-09-13,completed,905.29
2758,237,130,1,2024-06-22,completed,
2759,912,5,1,2024-04-06,completed,45.86
2760,987,32,7,2024-07-09,completed,
2761,562,72,3,2024-10-11,completed,
2762,153,190,8,2024-03-14,completed,
2763,662,110,4,2024-06-03,completed,
2764,554,87,5,2024-01-15,completed,
2765,83,116,5,2024-11-08,completed,873.05
2766,887,65,4,2024-06-16,completed,
2767,380,148,10,2024-11-30,completed,
2768,915,65,7,2024-04-23,completed,
2769,141,109,5,2024-08-11,completed,
2770,669,19,9,2024-01-25,completed,335.55
2771,834,105,1,2024-09-19,completed,
2772,657,31,9,2024-11-04,completed,
2773,77,138,4,2024-05-09,completed,
2774,797,126,5,2024-04-26,completed,
2775,700,148,4,2024-01-20,completed,
2776,469,92,7,2024-01-14,completed,
2777,87,189,5,2024-09-04,completed,
2778,212,147,1,2024-11-16,completed,117.92
2779,170,31,-1,2024-04-08,completed,
2780,,19,8,2024-08-08,completed,
2781,863,33,3,2024-11-15,completed,595.27
2782,522,193,7,2024-05-23,completed,
2783,911,61,2,2024-05-29,completed,
2784,143,136,10,2024-09-16,completed,
2785,221,79,9,2024-10-01,completed,
2786,723,185,8,2024-01-02,pending,720.22
2787,595,153,10,2024-03-26,completed,
2788,13,171,5,2024-09-09,completed,519.98
2789,606,112,8,2024-04-02,completed,
2790,719,55,2,2024-03-22,completed,
2791,246,37,1,2024-05-10,completed,
2792,901,69,4,2024-03-13,completed,448.14
2793,6,154,8,2024-01-19,completed,
2794,338,130,1,2024-02-29,completed,
2795,3,91,4,2024-08-21,completed,
2796,613,34,1,2024-09-24,completed,
2797,780,185,5,2024-04-12,completed,716.84
2798,552,167,5,2024-07-05,completed,315.88
2799,946,157,4,2024-04-10,completed,
2800,861,113,6,2024-05-17,completed,
2801,450,97,2,2024-12-13,completed,
2802,202,111,2,2024-10-03,completed,
2803,988,112,10,2024-09-15,completed,
2804,120,149,7,2024-08-25,completed,171.15
2805,53,60,10,2024-02-07,completed,
2806,588,161,2,2024-11-27,completed,
2807,78,110,8,2024-07-12,completed,973.16
2808,733,54,2,2024-11-17,completed,
2809,649,129,1,2024-04-12,completed,
2810,315,32,6,2024-07-27,completed,
2811,197,150,3,2024-04-23,completed,
2812,233,148,1,2024-05-26,completed,
2813,282,178,6,2024-12-28,completed,
2814,391,3,8,2024-03-16,completed,
2815,631,95,6,2024-08-15,completed,
2816,450,12,8,2024-10-17,completed,
2817,214,146,10,2024-12-10,completed,
2818,790,135,3,2024-02-02,completed,389.54
2819,983,54,2,2024-11-14,completed,
2820,542,150,3,2024-09-20,completed,
2821,203,193,7,2024-05-29,completed,339.33
2822,735,179,1,2024-03-29,completed,
2823,831,23,3,2024-05-10,completed,
2824,860,17,1,2024-01-07,completed,
2825,48,133,7,2024-12-29,completed,
2826,157,136,2,2024-04-15,completed,
2827,686,114,1,2024-05-29,completed,
2828,489,162,9,2024-05-15,completed,169.65
2829,969,24,5,2024-11-21,completed,
2830,255,11,4,2024-12-30,completed,48.47
2831,432,192,1,2024-11-12,completed,
2832,429,130,6,2024-08-05,completed,
2833,21,51,3,2024-05-25,completed,
2834,616,164,7,2024-02-11,completed,
2835,173,65,8,2024-10-25,completed,
2836,652,118,4,2024-09-14,pending,
2837,627,68,9,2024-02-11,completed,
2838,233,146,9,2024-11-19,completed,
2839,718,122,2,2024-12-08,completed,
2840,359,17,2,2024-12-12,completed,514.56
2841,342,82,5,2024-01-11,completed,
2842,,49,-1,2024-06-20,completed,
2843,856,11,7,2024-10-28,completed,
2844,443,48,10,2024-06-16,completed,
2845,832,163,4,2024-12-30,completed,69.82
2846,484,131,2,2024-07-20,completed,
2847,732,64,1,2024-10-02,completed,
2848,532,64,1,2024-02-17,completed,834.27
2849,745,88,3,2024-12-12,completed,67.88
2850,368,168,8,2024-12-07,completed,
2851,825,140,3,2024-06-19,completed,
2852,73,44,2,2024-10-10,completed,
2853,452,49,7,2024-08-05,completed,
2854,619,20,1,2024-03-10,completed,
2855,126,68,8,2024-04-07,completed,
2856,445,102,5,2024-02-04,completed,
2857,271,148,4,2024-04-13,completed,
2858,980,180,4,2024-11-03,completed,
2859,776,36,9,2024-05-17,completed,
2860,950,41,9,2024-03-14,completed,
2861,559,47,1,2024-12-26,completed,
2862,763,118,2,2024-05-16,completed,
2863,832,156,8,2024-06-01,completed,
2864,675,114,9,2024-01-27,completed,
2865,851,104,6,2024-06-04,completed,
2866,124,90,2,2024-09-25,completed,
2867,840,3,5,2024-08-05,completed,
2868,525,26,1,2024-10-16,completed,
2869,441,93,-1,2024-05-01,completed,
2870,474,27,6,2024-12-06,completed,
2871,220,4,2,2024-06-07,completed,
2872,190,86,2,2024-02-20,completed,
2873,831,51,1,2024-10-12,completed,753.11
2874,143,72,3,2024-02-14,completed,
2875,784,127,5,2024-09-29,completed,
2876,690,129,2,2024-02-06,completed,
2877,267,65,2,2024-05-16,completed,527.43
2878,713,104,6,2024-03-01,pending,
2879,54,61,6,2024-08-03,completed,421.51
2880,999,33,10,2024-03-04,completed,
2881,485,180,9,2024-06-05,completed,
2882,292,102,10,2024-09-13,completed,
2883,730,66,2,2024-10-10,completed,
2884,11,173,1,2024-02-08,completed,347.86
2885,900,32,10,2024-12-06,completed,
2886,10,120,8,2024-07-18,completed,
2887,942,164,2,2024-02-12,completed,
2888,556,100,10,2024-07-04,cancelled,
2889,164,90,5,2024-09-20,completed,
2890,13,56,6,2024-09-17,completed,
2891,89,143,4,2024-04-28,completed,
2892,450,109,10,2024-01-06,completed,
2893,601,31,6,2024-11-30,completed,
2894,495,72,2,2024-08-04,cancelled,131
2895,121,41,6,2024-03-07,completed,
2896,638,126,10,2024-04-11,completed,
2897,790,31,5,2024-08-21,completed,101.63
2898,251,59,1,2024-04-23,completed,269.69
2899,843,176,2,2024-04-09,completed,492.63
2900,59,10,7,2024-02-19,completed,53.67
2901,57,148,6,2024-02-15,completed,
2902,876,86,2,2024-05-02,pending,
2903,45,58,1,2024-06-20,completed,
2904,475,133,1,2024-03-24,completed,
2905,949,33,10,2024-09-07,completed,
2906,580,194,1,2024-11-16,completed,
2907,884,3,9,2024-06-23,completed,
2908,408,80,7,2024-09-04,completed,
2909,483,122,6,2024-03-27,completed,
2910,763,167,7,2024-07-01,completed,
2911,501,54,8,2024-03-20,completed,
2912,430,58,5,2024-07-29,completed,441.53
2913,427,58,6,2024-07-30,completed,649.55
2914,773,131,4,2024-11-28,completed,
2915,633,169,9,2024-11-19,completed,487.38
2916,338,92,2,2024-02-06,cancelled,
2917,778,73,7,2024-09-18,completed,
2918,175,138,7,2024-10-17,completed,
2919,296,138,3,2024-03-16,cancelled,
2920,196,167,4,2024-08-08,completed,
2921,21,149,7,2024-05-19,completed,
2922,114,11,2,2024-10-10,completed,675.75
2923,59,48,4,2024-10-24,cancelled,892.4
2924,167,19,5,2024-09-14,cancelled,
2925,376,68,1,2024-04-28,completed,
2926,230,167,2,2024-06-27,completed,
2927,38,192,10,2024-03-04,completed,384.97
2928,955,44,7,2024-02-09,completed,
2929,644,48,8,2024-01-24,completed,
2930,924,157,3,2024-08-29,completed,
2931,336,144,5,2024-11-18,completed,
2932,335,98,5,2024-03-03,completed,
2933,780,66,6,2024-09-24,completed,
2934,60,129,7,2024-09-13,completed,
2935,606,156,5,2024-05-07,completed,
2936,659,109,6,2024-05-22,completed,
2937,334,107,2,2024-02-01,completed,
2938,899,136,3,2024-10-07,completed,
2939,758,22,4,2024-01-01,completed,
2940,996,18,9,2024-01-17,completed,440.47
2941,791,193,4,2024-02-26,completed,135.74
2942,906,172,7,2024-01-30,completed,
2943,482,10,4,2024-04-30,completed,
2944,257,124,10,2024-04-04,completed,
2945,884,99,9,2024-12-03,completed,
2946,874,186,6,2024-02-19,completed,323.62
2947,207,152,4,2024-04-10,completed,
2948,965,124,3,2024-10-28,completed,
2949,872,114,6,2024-09-07,completed,12.84
2950,325,70,3,2024-06-08,completed,
2951,129,60,2,2024-01-05,completed,753.57
2952,722,149,8,2024-04-22,completed,
2953,388,100,7,2024-08-02,completed,
2954,682,60,9,2024-09-03,completed,616.53
2955,161,8,5,2024-04-26,completed,630.14
2956,983,35,4,2024-08-22,completed,
2957,805,156,5,2024-07-31,completed,
2958,189,174,4,2024-10-22,completed,
2959,815,61,9,2024-01-10,completed,
2960,283,181,9,2024-10-21,completed,
2961,323,159,9,2024-02-15,completed,
2962,301,127,3,2024-05-14,completed,
2963,302,113,8,2024-08-01,completed,
2964,106,171,4,2024-03-31,completed,
2965,401,42,3,2024-05-22,completed,
2966,862,61,2,2024-10-22,completed,
2967,378,157,2,2024-08-03,completed,
2968,185,92,1,2024-01-17,completed,
2969,257,169,-1,2024-02-13,completed,
2970,678,65,8,2024-03-04,completed,
2971,259,183,4,2024-07-12,completed,
2972,328,31,1,2024-03-30,completed,
2973,295,101,9,2024-07-18,completed,
2974,401,22,7,2024-03-24,completed,
2975,357,172,1,2024-06-14,completed,
2976,437,56,9,2024-02-19,completed,
2977,355,158,3,2024-05-11,completed,
2978,607,23,5,2024-11-14,completed,991.37
2979,480,111,6,2024-02-27,completed,
2980,570,98,8,2024-06-04,completed,
2981,94,180,10,2024-03-14,pending,
2982,545,190,5,2024-09-22,completed,
2983,232,137,5,2024-06-10,completed,
2984,410,17,4,2024-04-28,completed,364.01
2985,731,18,5,2024-10-21,completed,
2986,701,129,10,2024-02-16,cancelled,
2987,31,104,2,2024-09-29,completed,
2988,710,169,7,2024-11-27,completed,
2989,460,14,9,2024-07-30,completed,
2990,749,3,6,2024-08-13,completed,
2991,873,102,2,2024-08-23,completed,
2992,450,77,8,2024-04-24,completed,
2993,878,87,6,2024-08-04,completed,
2994,543,143,8,2024-08-25,completed,
2995,721,160,4,2024-03-25,completed,
2996,49,125,5,2024-01-01,completed,
2997,862,59,9,2024-08-13,completed,
2998,436,61,5,2024-03-29,completed,
2999,404,121,10,2024-11-28,completed,
3000,352,123,3,2024-11-14,completed,982.8
3001,107,155,10,2024-02-27,completed,
3002,821,195,3,2024-05-21,completed,927.96
3003,972,104,3,2024-05-04,completed,
3004,138,39,5,2024-04-11,completed,
3005,147,57,9,2024-02-20,completed,
3006,179,111,6,2024-09-05,completed,
3007,939,181,3,2024-10-02,completed,271.21
3008,367,191,8,2024-03-26,pending,
3009,191,42,2,2024-11-20,completed,
3010,157,176,5,2024-08-08,completed,400.77
3011,316,181,7,2024-07-23,completed,
3012,385,98,1,2024-06-03,completed,238.41
3013,650,36,4,2024-01-12,completed,
3014,878,85,2,2024-09-23,completed,
3015,226,92,-1,2024-02-29,completed,18.64
3016,93,177,3,2024-04-21,completed,
3017,443,186,5,2024-08-25,completed,133.94
3018,637,192,9,2024-09-20,completed,
3019,367,154,3,2024-06-18,completed,
3020,250,130,5,2024-11-06,completed,
3021,334,109,6,2024-12-20,completed,833.13
3022,40,36,1,2024-11-11,completed,
3023,608,5,2,2024-08-15,completed,
3024,519,135,1,2024-10-28,completed,
3025,611,96,5,2024-01-20,completed,
3026,786,34,7,2024-06-16,completed,
3027,553,171,6,2024-01-05,completed,4.49
3028,91,174,5,2024-09-08,cancelled,133.82
3029,69,135,5,2024-08-20,completed,591.4
3030,95,96,10,2024-02-27,completed,
3031,438,194,8,2024-10-16,completed,
3032,183,76,7,2024-11-10,completed,414.44
3033,496,24,2,2024-02-27,completed,
3034,593,96,10,2024-08-11,completed,949.9
3035,330,83,6,2024-02-25,completed,
3036,248,126,9,2024-06-22,completed,
3037,152,8,7,2024-12-04,completed,
3038,541,168,3,2024-05-18,completed,
3039,271,32,6,2024-07-14,completed,
3040,52,195,7,2024-03-31,completed,
3041,33,158,1,2024-05-18,pending,
3042,995,114,5,2024-07-04,completed,601.06
3043,59,168,1,2024-04-13,completed,
3044,676,38,10,2024-10-07,completed,973.06
3045,406,19,7,2024-06-24,completed,
3046,960,142,8,2024-08-19,completed,332.62
3047,611,131,5,2024-06-15,completed,
3048,429,193,7,2024-06-15,completed,673.78
3049,968,7,4,2024-09-26,completed,651.89
3050,383,99,7,2024-06-28,completed,
3051,337,173,5,2024-11-15,completed,
3052,,135,-1,2024-08-16,completed,
3053,917,153,6,2024-02-23,completed,
3054,554,162,2,2024-01-10,completed,
3055,538,65,7,2024-08-04,completed,
3056,32,149,10,2024-05-01,completed,
3057,161,70,-1,2024-06-29,cancelled,
3058,239,111,8,2024-11-24,completed,
3059,699,186,2,2024-07-07,completed,
3060,861,73,2,2024-08-24,completed,
3061,971,152,3,2024-04-01,completed,
3062,527,40,7,2024-03-15,completed,812.48
3063,130,80,7,2024-11-27,completed,
3064,610,114,10,2024-02-05,completed,
3065,862,96,6,2024-10-19,completed,
3066,793,23,6,2024-07-07,completed,995.64
3067,115,136,2,2024-12-16,completed,
3068,729,195,8,2024-08-25,completed,
3069,941,120,5,2024-05-19,completed,
3070,62,19,10,2024-04-01,completed,
3071,73,82,9,2024-07-25,completed,792.66
3072,646,27,10,2024-01-22,completed,588.77
3073,104,91,-1,2024-05-24,completed,
3074,532,137,5,2024-12-20,completed,
3075,386,37,10,2024-03-24,completed,
3076,5,1,7,2024-07-06,completed,
3077,932,53,1,2024-07-31,completed,309.52
3078,916,123,10,2024-08-18,completed,
3079,,47,9,2024-12-29,completed,
3080,245,7,4,2024-10-18,completed,
3081,119,104,4,2024-11-24,completed,633.8
3082,451,87,4,2024-07-11,completed,
3083,26,72,2,2024-01-10,completed,
3084,152,183,10,2024-12-09,completed,
3085,676,113,10,2024-03-12,pending,
3086,606,76,7,2024-10-26,completed,622.53
3087,685,35,5,2024-04-28,completed,
3088,267,12,2,2024-10-09,completed,
3089,994,148,4,2024-07-02,cancelled,186.16
3090,890,121,3,2024-08-01,completed,
3091,107,26,1,2024-11-25,completed,
3092,963,170,2,2024-07-11,completed,
3093,783,131,9,2024-04-12,completed,
3094,872,87,9,2024-12-08,completed,
3095,372,97,10,2024-06-16,completed,727.29
3096,88,73,7,2024-01-22,completed,
3097,342,64,10,2024-03-14,completed,
3098,593,1,3,2024-07-12,completed,
3099,480,60,7,2024-05-29,completed,
3100,623,46,10,2024-03-19,completed,287.32
3101,637,140,2,2024-10-27,completed,
3102,825,34,8,2024-05-13,completed,
3103,357,140,1,2024-02-22,completed,
3104,284,29,2,2024-08-11,completed,486
3105,876,177,2,2024-06-30,completed,829.13
3106,277,5,6,2024-04-20,completed,
3107,820,185,2,2024-12-30,completed,
3108,166,45,4,2024-10-25,completed,
3109,96,83,8,2024-12-29,completed,
3110,494,34,7,2024-07-08,completed,
3111,700,121,6,2024-03-27,completed,77.05
3112,,12,-1,2024-02-01,completed,
3113,698,167,4,2024-10-17,completed,
3114,521,46,4,2024-07-28,completed,
3115,636,127,7,2024-11-21,completed,
3116,9,67,3,2024-08-15,completed,
3117,671,123,5,2024-01-14,completed,
3118,552,156,5,2024-10-23,completed,
3119,88,118,8,2024-11-05,completed,
3120,300,180,8,2024-10-22,completed,
3121,605,134,5,2024-08-24,completed,
3122,198,74,6,2024-06-17,completed,
3123,498,33,9,2024-10-12,completed,
3124,796,49,5,2024-11-23,completed,
3125,397,134,6,2024-02-20,completed,
3126,240,127,7,2024-01-01,completed,
3127,70,118,4,2024-06-06,completed,613.4
3128,944,39,3,2024-05-17,completed,
3129,559,64,7,2024-03-15,completed,
3130,667,30,3,2024-01-20,completed,
3131,890,127,10,2024-02-21,completed,
3132,14,68,7,2024-04-17,completed,
3133,344,175,8,2024-06-03,completed,
3134,645,131,9,2024-10-03,completed,
3135,603,156,6,2024-02-02,completed,
3136,305,177,2,2024-10-21,completed,
3137,172,73,6,2024-02-05,completed,
3138,564,165,5,2024-03-13,completed,
3139,523,109,3,2024-06-04,completed,
3140,911,95,6,2024-08-02,completed,
3141,763,17,5,2024-08-15,completed,
3142,640,51,5,2024-06-24,completed,
3143,1000,5,8,2024-12-06,completed,
3144,,184,8,2024-12-03,completed,
3145,58,16,5,2024-10-08,completed,
3146,863,188,10,2024-03-26,completed,
3147,292,195,5,2024-08-18,completed,
3148,892,32,1,2024-06-28,completed,
3149,575,189,6,2024-02-11,completed,
3150,,35,5,2024-01-20,completed,
3151,754,75,3,2024-05-24,completed,
3152,27,94,7,2024-10-11,completed,
3153,211,52,3,2024-02-17,completed,537.7
3154,999,61,5,2024-04-13,completed,793.71
3155,519,26,3,2024-03-13,completed,
3156,449,61,9,2024-02-20,completed,
3157,770,153,4,2024-11-01,completed,
3158,318,67,-1,2024-12-19,completed,
3159,991,117,4,2024-08-15,completed,
3160,592,112,3,2024-11-09,completed,
3161,576,55,4,2024-11-03,completed,
3162,845,68,3,2024-03-08,completed,569.19
3163,919,7,10,2024-10-06,completed,
3164,833,8,6,2024-09-14,completed,971.73
3165,577,92,10,2024-01-27,completed,641.55
3166,824,63,5,2024-02-25,completed,
3167,296,81,8,2024-09-21,completed,
3168,599,16,5,2024-12-21,completed,955.93
3169,228,197,2,2024-05-31,completed,
3170,542,22,1,2024-10-23,completed,358.72
3171,794,172,3,2024-11-03,completed,
3172,518,84,1,2024-06-24,completed,
